,DealId,Title,DateUpdated,DealStatus,DealIssuer,IssuerBorrowerType,Currency,Size_m,Deal Size,SizeType,Tenor,SubType,Region,DealIssuerLongName,AssetType,LEI,Cusip,Maturity,CouponType,Country,Guarantor,CallDate,PricingDate,Guidance,Ipt,Destinations,Bookrunners-Long,Bookrunners,OtherBookrunners,Moodys,MoodysModifier,S&P,S&PModifier,DBRS,DBRSModifier,Fitch,FitchModifier,OtherRatings,GroupList,OtherGroup,Settledate,Listed,Law,Denoms,Format,Notes,OfferingType,Sector,Stabilis,Uop,ProgramType,Business,Reopen,Fees,FirstPay,Coupon,Spread,Book_Size,Book,BookSizeType,NumberOfAccounts,Nic,FloatingRate,Reoffer,OversubscriptionRate,Yield,IssuePrice,StructuredFinanceType,CollateralType,Total,TotalType,Originator,OtherOriginators,ContentLinks,URLLinks,Distribution,Ticker,CountryOfRiskTitle,WNG,OriginalAmount,CouponBasis,ESG,ESG Type,AverageLife,TaxCall,PariPassuCall,CrossDefaultCall,ResetDate,ParCall,CleanUpCall,MakeWholeCall,EquityClawBack,RegulatoryCall,CocCall,AcqCall,BookSizeModifier,Grenium,CollateralAmount,OfferedAmount,Servicer,AssetManager,tranche_bk_to_cvr,quarter,month,week,year,normalized_tenor,ratings
94,25023296,GS Caltex USD300m 4.5% Jan 2026 3.5yr ,2022-06-22T14:35:52,Priced,GS Caltex,Corporate,USD,300.0,USD300m,m,3.5,,Asia,GS Caltex Corp,Emerging Markets,988400KLBPXB4WMBUX18,"RegS ISIN:USY29011DD52,144a ISIN:US36294BAK08 ",1/5/2026,Fixed,SOUTH KOREA,,,2022-06-22,"IPG T+170 area,FPG T+135 ,final T+135 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / Asia New Issues / US Deal Pricing - Corporate / US New Issues,Bank of America / BNP Paribas / Citigroup Global Markets / Credit Agricole CIB (CA-CIB),BofA / BNPP / Citi / CA-CIB,,Baa1,Stable,BBB,Stable,,,,,,,,7/5/2022,SGX,New York State,200k/1k,RegS/144A,"USD300m 3.5yr RegS/144A. Baa1/BBB. BofA/BNPP/Citi(B&D)/CA-CIB. IPG T+170 area, FPG T+135. Bk last >1.9bn. PRICING CT3 UST REF	T 2 ⅞ 06/15/25 @99-021 / 3.206%, HEDGING UST REF T 2 ⅝ 05/31/27 @97-082 / 3.230%/ HR72%
",,Energy - Fossil Fuels,,GCP,,Oil & Gas Refining and Marketing,,,,4.5,T+135 ,1600.0,1.6bn,bn,90.0,10.0,,99.821,5.33,4.556,,,,,,,,GS Caltex 3.5yr launched: USD300m at T+135 - 2022-06-22 13:42,,"AM/FM 56%
Ins/PF 28%
Banks 13%
PB 3%

APAC 79%
EMEA 5%
US 16%
",GSCAL,SOUTH KOREA,,,,False,,,False,False,False,,,,,,,,,+,,,,,,5.33,2022Q2,2022-06,2022-25,2022,3,BBB
95,25023351,"Eversource Energy PRICED WFS,WFS,Barc,Citi,Miz,MUFG,TD",2022-06-22T13:35:15,Priced,Eversource Energy,Corporate,USD,600.0,USD600m,m,5.02,snr unsec,Americas,Eversource Energy,Investment Grade,SJ7XXD41SQU3ZNWUJ746,,7/1/2027,Fixed,UNITED STATES,,,2022-06-22,"IPTs T+150 area,guidance T+140 (the #),launch T+140 ,final T+140 ",,US Deal Pricing - Corporate / US New Issues,Wells Fargo Securities / Barclays / Citigroup Global Markets / Mizuho / Mitsubishi UFJ International / TD Securities,WFS / Barc / Citi / Miz / MUFG / TD,,Baa1,Negative,BBB+,Positive,,,BBB+,Stable,,,,6/27/2022,,,"2,000 x 1,000",SEC Registered,"USD1.5bn 2-tranche snr unsec SEC Registered. Baa1/BBB+/BBB+. WFS/Barc/Citi/Miz/MUFG/TD. 2.00yr USD900m T+115, 5.02yr USD600m T+140. TBP Jun 22",,Utilities,,Repay bank debt,,Electric Utilities,,,1/1/2023,4.6,T+140 ,950.0,950m,m,,20.0,,99.88,1.58,4.627,99.88,,,,,,,"ANNOUNCED - Eversource Energy US$ benchmark 2-part snr notes; 2yr, 5yr - 2022-06-22 13:24 / GUIDANCE - Eversource Energy US$ benchmark 2-part snr notes; 2yr, 5yr - 2022-06-22 16:41 / PRICED - Eversource Energy US$1.5bn 2-part snr notes; 2yr, 5yr - 2022-06-22 18:57",,,ES,UNITED STATES,,,,False,,,False,False,False,,1 Month,,T+25,,,,,,,,,,,1.58,2022Q2,2022-06,2022-25,2022,5,BBB
96,25023350,"Eversource Energy PRICED WFS,Barc,Citi,Miz,MUFG,MUFG,TD",2022-06-22T13:35:14,Priced,Eversource Energy,Corporate,USD,900.0,USD900m,m,2.0,snr unsec,Americas,Eversource Energy,Investment Grade,SJ7XXD41SQU3ZNWUJ746,,6/27/2024,Fixed,UNITED STATES,,,2022-06-22,"IPTs T+125 area,guidance T+115 (the #),launch T+115 ,final T+115 ",,US Deal Pricing - Corporate / US New Issues,Wells Fargo Securities / Barclays / Citigroup Global Markets / Mizuho / Mitsubishi UFJ International / TD Securities,WFS / Barc / Citi / Miz / MUFG / TD,,Baa1,Negative,BBB+,Positive,,,BBB+,Stable,,,,6/27/2022,,,"2,000 x 1,000",SEC Registered,"USD1.5bn 2-tranche snr unsec SEC Registered. Baa1/BBB+/BBB+. WFS/Barc/Citi/Miz/MUFG/TD. 2.00yr USD900m T+115, 5.02yr USD600m T+140. TBP Jun 22",,Utilities,,Repay bank debt,,Electric Utilities,,,12/27/2022,4.2,T+115 ,1550.0,1.55bn,bn,,30.0,,99.964,1.72,4.219,99.964,,,,,,,"ANNOUNCED - Eversource Energy US$ benchmark 2-part snr notes; 2yr, 5yr - 2022-06-22 13:24 / GUIDANCE - Eversource Energy US$ benchmark 2-part snr notes; 2yr, 5yr - 2022-06-22 16:41 / PRICED - Eversource Energy US$1.5bn 2-part snr notes; 2yr, 5yr - 2022-06-22 18:57",,,ES,UNITED STATES,,,,False,,,False,False,False,,,,T+20,,,,,,,,,,,1.72,2022Q2,2022-06,2022-25,2022,2,BBB
97,25023349,"Targa Resources PRICED Miz,Miz,BofA,JPM,WFS,RBC,Truist,Barc,CIBC,FITB,MUFG,Regions,Scotia,SMBC Nikko,TD,USB,Zions,PNC",2022-06-22T13:26:29,Priced,Targa Resources,Corporate,USD,500.0,USD500m,m,30.01,snr unsec,Americas,Targa Resources Corp,Investment Grade,5493003QENHHS261UR94,"ISIN:US87612KAC62,CUSIP:87612KAC6",7/1/2052,Fixed,UNITED STATES,CEDAR BAYOU FRACTIONATORS  LP,1/1/2052,2022-06-22,"IPTs T+310 area,guidance T+300 (the #),launch T+300 ,final T+300 ",,US Deal Pricing - Corporate / US New Issues,Mizuho / Bank of America / JP Morgan Securities Inc / Wells Fargo Securities / RBC Capital Markets / Truist / Barclays / CIBC / Fifth Third Securities / Mitsubishi UFJ International / Regions / Scotia Capital / SMBC Nikko / TD Securities / US Bancorp / Zions Direct / PNC Capital Markets,Miz / BofA / JPM / WFS / RBC / Truist / Barc / CIBC / FITB / MUFG / Regions / Scotia / SMBC Nikko / TD / USB / Zions / PNC,,Baa3,Stable,BBB-,Stable,,,BBB-,Stable,,,,7/7/2022,,,"2,000 x 1,000",SEC Registered,"USD m 2-tranche snr unsec SEC Registered. Baa3/BBB-/BBB-. Miz/BofA/JPM/WFS. 4.99yr USD  T+210 area, 4.99yr USD  T+310 area. TBP Jun 22 / Special Redemption: To fund a portion of the Lucid Acquisition. If we do not complete the Lucid Acquisition, we expect to use the net proceeds from this offering for general corporate purposes, which may include, among other things, repayment of indebtedness, capital expenditures, additions to working capital, investments in our subsidiaries and other acquisitions.",,Energy - Fossil Fuels,,,,Oil & Gas Transportation Services,,,1/1/2023,6.25,T+300 ,1250.0,1.25bn,bn,,20.0,,99.773,2.5,6.267,99.773,,,,,,,"MANDATE - Targa Resources is holding fixed income investor calls on June 21st - 2022-06-21 16:02 / LAUNCH - Targa Resources US$1.25bn  2-part snr notes;  5yr, 30yr - 2022-06-22 16:58 / PRICED - Targa Resources US$1.25bn 2-part snr notes;  5yr, 30yr - 2022-06-22 18:35",,,TRGP,UNITED STATES,,,,False,,,False,False,False,,6 Month,,T+45,,,,,,,,,,,2.5,2022Q2,2022-06,2022-25,2022,30,BBB
98,25023335,"Targa Resources PRICED Miz,Miz,BofA,JPM,WFS,PNC,RBC,Truist,Barc,CIBC,FITB,MUFG,Regions,Scotia,SMBC Nikko,TD,USB,Zions",2022-06-21T16:07:45,Priced,Targa Resources,Corporate,USD,750.0,USD750m,m,4.99,snr unsec,Americas,Targa Resources Corp,Investment Grade,5493003QENHHS261UR94,"ISIN:US87612KAA07,CUSIP:87612KAA0",7/1/2027,Fixed,UNITED STATES,CEDAR BAYOU FRACTIONATORS  LP,6/1/2027,2022-06-22,"IPTs T+210 area,guidance T+200 (the #),launch T+200 ,final T+200 ",,US Deal Pricing - Corporate / US New Issues,Mizuho / Bank of America / JP Morgan Securities Inc / Wells Fargo Securities / PNC Capital Markets / RBC Capital Markets / Truist / Barclays / CIBC / Fifth Third Securities / Mitsubishi UFJ International / Regions / Scotia Capital / SMBC Nikko / TD Securities / US Bancorp / Zions Direct,Miz / BofA / JPM / WFS / PNC / RBC / Truist / Barc / CIBC / FITB / MUFG / Regions / Scotia / SMBC Nikko / TD / USB / Zions,,Baa3,Stable,BBB-,Stable,,,BBB-,Stable,,,,7/7/2022,,,"2,000 x 1,000",SEC Registered,"USD m 2-tranche snr unsec SEC Registered. Baa3/BBB-/BBB-. Miz/BofA/JPM/WFS. 4.99yr USD  T+210 area, 4.99yr USD  T+310 area. TBP Jun 22 / Special Redemption: To fund a portion of the Lucid Acquisition. If we do not complete the Lucid Acquisition, we expect to use the net proceeds from this offering for general corporate purposes, which may include, among other things, repayment of indebtedness, capital expenditures, additions to working capital, investments in our subsidiaries and other acquisitions.",,Energy - Fossil Fuels,,,,Oil & Gas Transportation Services,,,1/1/2023,5.2,T+200 ,1550.0,1.55bn,bn,,20.0,,99.849,2.07,5.235,99.849,,,,,,,"MANDATE - Targa Resources is holding fixed income investor calls on June 21st - 2022-06-21 16:02 / LAUNCH - Targa Resources US$1.25bn  2-part snr notes;  5yr, 30yr - 2022-06-22 16:58 / PRICED - Targa Resources US$1.25bn 2-part snr notes;  5yr, 30yr - 2022-06-22 18:35",,,TRGP,UNITED STATES,,,,False,,,False,False,False,6/1/2027,1 Month,,T+30,,,,,,,,,,,2.07,2022Q2,2022-06,2022-25,2022,4,BBB
99,25023207,Hanwha Energy USD300m 4.125% July 2025 3yr green ,2022-06-21T15:22:15,Priced,Hanwha Energy USA Holdings (Gtee KDB),Corporate,USD,300.0,USD300m,m,3.0,snr unsec,Asia,HANWHA ENERGY USA HOLDINGS CORP,Emerging Markets,549300VVIE7XDIYNIT55,"RegS ISIN:USU3821WAC11,144a ISIN:US41135WAB72 ,RegS CUSIP:U3821WAC1,144a CUSIP:41135WAB7",7/5/2025,Fixed,UNITED STATES,Export-Import Bank of Korea,,2022-06-21,"IPG T+125 area,FPG T+87.5 the #,launch T+87.5 ,final T+87.5 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / US Deal Pricing - Corporate / US New Issues / Asia New Issues,Credit Agricole CIB (CA-CIB) / JP Morgan Securities Inc / KDB Asia Ltd / Standard Chartered Bank,CA-CIB / JPM / KDB / StCh,,Aa2,,AA,,,,,,,,,7/5/2022,SGX,England,200k/1k ,RegS/144A,"USD 300m (capped size) 3yr green RegS/144A. Aa2/AA. CA-CIB/JPM(B&D)/KDB/StCh. IPG T+125 area, FPG T+87.5 the #, Bks >2.1bn, US bks subj 2pm (9am NY). UST PRICE REF T 2 ⅞ 06/15/25 / 98-20⅛ / 3.362%, HEDGE REF T 2 ½ 05/31/24 / 98-22⅛ / 3.201%  / HR 150% 
",,Technology Equipment,,Refinance,,Semiconductor Equipment & Testing,,,,4.125,T+87.5 ,2300.0,2.3bn,bn,,12.5,,99.688,7.67,4.237,,,,,,,,REFILE-UPDATE 1 - Hanwha Energy US$ 3yr green bond FPG at T+87.5bp (the number) - 2022-06-21 09:59,,,HWSNC,SOUTH KOREA,Max,,,True,Green,,False,False,False,,,,,,,,,+,,,,,,7.67,2022Q2,2022-06,2022-25,2022,3,AA
100,25023332,"KLA Corp PRICED BofA,Citi,JPM,Scotia,Truist,WFS,Academy,BNPP,ICBC Standard,USB,Loop,Siebert Williams",2022-06-21T13:37:37,Priced,KLA-Tencor Corporation,Corporate,USD,800.0,USD800m,m,40.09,snr unsec,Americas,KLA Corp,Investment Grade,549300H0BF5JCG96TJ81,"ISIN:US482480AN02,CUSIP:482480AN0",7/15/2062,Fixed,UNITED STATES,,1/15/2062,2022-06-21,"IPTs T+210 area,launch T+185 ,final T+185 ",,US Deal Pricing - Corporate / US New Issues,"Bank of America / Citigroup Global Markets / JP Morgan Securities Inc / Scotia Capital / Truist / Wells Fargo Securities / Academy / BNP Paribas / ICBC Standard Bank plc / US Bancorp / Loop Capital / Siebert Williams Shank & Co., LLC",BofA / Citi / JPM / Scotia / Truist / WFS / Academy / BNPP / ICBC Standard / USB / Loop / Siebert Williams,,A2,,A-,,,,A-,,,,,6/23/2022,,,"$2,000 x $1,000",SEC Registered,"USD3bn 3-tranche snr unsec SEC Registered. A2/A-/A-. BofA/Citi/JPM/Scotia/Truist/WFS/Academy/BNPP/ICBC Standard/USB/Loop/Siebert Williams. 10.07yr USD1bn T+135, 30.08yr USD1.2bn T+160, 40.09yr USD800m T+185. TBP Jun 21",,Technology Equipment,,Mixed,,Semiconductor Equipment & Testing,,,1/15/2023,5.25,T+185 ,,,,,17.0,,99.846,0.0,5.259,99.846,,,,,,,"ANNOUNCED - KLA Corp US$ 3pt 10yr, 30yr & 40yr - 2022-06-21 13:22 / PRICED - KLA Corp US$3bn 3-part snr notes; 10yr, 30yr, 40yr - 2022-06-21 20:23",,,KLAC,UNITED STATES,,,,False,,,False,False,False,,,,T+30,,,101%,,,,,,,,,2022Q2,2022-06,2022-25,2022,40,A
101,25023331,"KLA Corp PRICED BofA,Citi,JPM,Scotia,Truist,WFS,Academy,BNPP,ICBC Standard,USB,Loop,Siebert Williams",2022-06-21T13:37:37,Priced,KLA-Tencor Corporation,Corporate,USD,1200.0,USD1.2bn,bn,30.08,snr unsec,Americas,KLA Corp,Investment Grade,549300H0BF5JCG96TJ81,"ISIN:US482480AM29,CUSIP:482480AM2",7/15/2052,Fixed,UNITED STATES,,1/15/2052,2022-06-21,"IPTs T+190 area,launch T+160 ,final T+160 ",,US Deal Pricing - Corporate / US New Issues,"Bank of America / Citigroup Global Markets / JP Morgan Securities Inc / Scotia Capital / Truist / Wells Fargo Securities / Academy / BNP Paribas / ICBC Standard Bank plc / US Bancorp / Loop Capital / Siebert Williams Shank & Co., LLC",BofA / Citi / JPM / Scotia / Truist / WFS / Academy / BNPP / ICBC Standard / USB / Loop / Siebert Williams,,A2,,A-,,,,A-,,,,,6/23/2022,,,"$2,000 x $1,000",SEC Registered,"USD3bn 3-tranche snr unsec SEC Registered. A2/A-/A-. BofA/Citi/JPM/Scotia/Truist/WFS/Academy/BNPP/ICBC Standard/USB/Loop/Siebert Williams. 10.07yr USD1bn T+135, 30.08yr USD1.2bn T+160, 40.09yr USD800m T+185. TBP Jun 21",,Technology Equipment,,Mixed,,Semiconductor Equipment & Testing,,,1/15/2023,4.95,T+160 ,,,,,12.0,,99.084,0.0,5.009,99.084,,,,,,,"ANNOUNCED - KLA Corp US$ 3pt 10yr, 30yr & 40yr - 2022-06-21 13:22 / PRICED - KLA Corp US$3bn 3-part snr notes; 10yr, 30yr, 40yr - 2022-06-21 20:23",,,KLAC,UNITED STATES,,,,False,,,False,False,False,,,,T+25 ,,,101%,,,,,,,,,2022Q2,2022-06,2022-25,2022,30,A
102,25023330,"KLA Corp PRICED BofA,Citi,JPM,Scotia,Truist,WFS,Academy,BNPP,ICBC Standard,USB,Loop,Siebert Williams",2022-06-21T13:37:36,Priced,KLA-Tencor Corporation,Corporate,USD,1000.0,USD1bn,bn,10.07,snr unsec,Americas,KLA Corp,Investment Grade,549300H0BF5JCG96TJ81,"ISIN:US482480AL46,CUSIP:482480AL4",7/15/2032,Fixed,UNITED STATES,,4/15/2032,2022-06-21,"IPTs T+165 area,launch T+135 ,final T+135 ",,US Deal Pricing - Corporate / US New Issues,"Bank of America / Citigroup Global Markets / JP Morgan Securities Inc / Scotia Capital / Truist / Wells Fargo Securities / Academy / BNP Paribas / ICBC Standard Bank plc / US Bancorp / Loop Capital / Siebert Williams Shank & Co., LLC",BofA / Citi / JPM / Scotia / Truist / WFS / Academy / BNPP / ICBC Standard / USB / Loop / Siebert Williams,,A2,,A-,,,,A-,,,,,6/23/2022,,,"$2,000 x $1,000",SEC Registered,"USD3bn 3-tranche snr unsec SEC Registered. A2/A-/A-. BofA/Citi/JPM/Scotia/Truist/WFS/Academy/BNPP/ICBC Standard/USB/Loop/Siebert Williams. 10.07yr USD1bn T+135, 30.08yr USD1.2bn T+160, 40.09yr USD800m T+185. TBP Jun 21",,Technology Equipment,,Mixed,,Semiconductor Equipment & Testing,,,1/15/2023,4.65,T+135 ,,,,,8.0,,99.941,0.0,4.657,99.941,,,,,,,"ANNOUNCED - KLA Corp US$ 3pt 10yr, 30yr & 40yr - 2022-06-21 13:22 / PRICED - KLA Corp US$3bn 3-part snr notes; 10yr, 30yr, 40yr - 2022-06-21 20:23",,,KLAC,UNITED STATES,,,,False,,,False,False,False,,,,T+25 ,,,101%,,,,,,,,,2022Q2,2022-06,2022-25,2022,10,A
103,25023328,"NextEra Energy Capital Holdings PRICED BofA,JPM,Citi,WFS,WFS",2022-06-21T13:07:42,Priced,NextEra Energy Capital Holdings Inc,Corporate,USD,1000.0,USD1bn,bn,10.07,snr unsec,Americas,NEXTERA ENERGY CAPITAL HOLDINGS INC,Investment Grade,UMI46YPGBLUE4VGNNT48,,7/15/2032,Fixed,UNITED STATES,,,2022-06-21,"IPTs T+200 area,guidance T+170 (the#) ,launch T+170 ,final T+170 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / JP Morgan Securities Inc / Citigroup Global Markets / Wells Fargo Securities,BofA / JPM / Citi / WFS,,Baa1,Stable,BBB+,Stable,,,A-,Stable,,,,6/23/2022,,,"2,000 x 1,000",SEC Registered,"USD4bn 4-tranche snr unsec SEC Registered. Baa1/BBB+/A-. BofA/JPM/Citi/WFS. 1.99yr USD750m T+100, 2.99yr USD1bn T+110, 5.07yr USD1.25bn T+125, 10.07yr USD1bn T+170. TBP Jun 21",,Banking & Investment Services,,Mixed,,Corporate Financial Services,,,1/15/2023,5.0,T+170 ,5800.0,5.8bn,bn,,5.0,,99.925,5.8,5.009,99.925,,,,,,,"ANNOUNCED - NextEra Energy Capital US$ benchmark 5-part; 2yr, 3yr FXD/FRN, 5yr, 10yr - 2022-06-21 13:01 / GUIDANCE - NextEra Energy Capital US$ benchmark 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 16:38 / LAUNCH - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 17:30 / PRICED - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 19:47",,,NEE,UNITED STATES,,,,False,,,False,False,False,,3 months,,T+30,,,,,,,,,,,5.8,2022Q2,2022-06,2022-25,2022,10,BBB
104,25023327,"NextEra Energy Capital Holdings PRICED BofA,JPM,Citi,WFS,WFS",2022-06-21T13:07:41,Priced,NextEra Energy Capital Holdings Inc,Corporate,USD,1250.0,USD1.25bn,bn,5.07,snr unsec,Americas,NEXTERA ENERGY CAPITAL HOLDINGS INC,Investment Grade,UMI46YPGBLUE4VGNNT48,,7/15/2027,Fixed,UNITED STATES,,,2022-06-21,"IPTs T+150 area,guidance T+125 (the#) ,launch T+125 ,final T+125 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / JP Morgan Securities Inc / Citigroup Global Markets / Wells Fargo Securities,BofA / JPM / Citi / WFS,,Baa1,Stable,BBB+,Stable,,,A-,Stable,,,,6/23/2022,,,"2,000 x 1,000",SEC Registered,"USD4bn 4-tranche snr unsec SEC Registered. Baa1/BBB+/A-. BofA/JPM/Citi/WFS. 1.99yr USD750m T+100, 2.99yr USD1bn T+110, 5.07yr USD1.25bn T+125, 10.07yr USD1bn T+170. TBP Jun 21",,Banking & Investment Services,,Mixed,,Corporate Financial Services,,,1/15/2023,4.625,T+125 ,2650.0,2.65bn,bn,,8.0,,99.961,2.12,4.633,99.961,,,,,,,"ANNOUNCED - NextEra Energy Capital US$ benchmark 5-part; 2yr, 3yr FXD/FRN, 5yr, 10yr - 2022-06-21 13:01 / GUIDANCE - NextEra Energy Capital US$ benchmark 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 16:38 / LAUNCH - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 17:30 / PRICED - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 19:47",,,NEE,UNITED STATES,,,,False,,,False,False,False,,1 month,,T+20,,,,,,,,,,,2.12,2022Q2,2022-06,2022-25,2022,5,BBB
105,25023325,"NextEra Energy Capital Holdings PRICED BofA,JPM,Citi,WFS,WFS",2022-06-21T13:07:41,Priced,NextEra Energy Capital Holdings Inc,Corporate,USD,1000.0,USD1bn,bn,2.99,snr unsec,Americas,NEXTERA ENERGY CAPITAL HOLDINGS INC,Investment Grade,UMI46YPGBLUE4VGNNT48,,6/20/2025,Fixed,UNITED STATES,,,2022-06-21,"IPTs T+130 area,guidance T+110 (the#),launch T+110 ,final T+110 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / JP Morgan Securities Inc / Citigroup Global Markets / Wells Fargo Securities,BofA / JPM / Citi / WFS,,Baa1,Stable,BBB+,Stable,,,A-,Stable,,,,6/23/2022,,,"2,000 x 1,000",SEC Registered,"USD4bn 4-tranche snr unsec SEC Registered. Baa1/BBB+/A-. BofA/JPM/Citi/WFS. 1.99yr USD750m T+100, 2.99yr USD1bn T+110, 5.07yr USD1.25bn T+125, 10.07yr USD1bn T+170. TBP Jun 21",,Banking & Investment Services,,Mixed,,Corporate Financial Services,,,12/20/2022,4.45,T+110 ,1850.0,1.85bn,bn,,10.0,,99.975,1.85,4.459,99.975,,,,,,,"ANNOUNCED - NextEra Energy Capital US$ benchmark 5-part; 2yr, 3yr FXD/FRN, 5yr, 10yr - 2022-06-21 13:01 / GUIDANCE - NextEra Energy Capital US$ benchmark 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 16:38 / LAUNCH - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 17:30 / PRICED - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 19:47",,,NEE,UNITED STATES,,,,False,,,False,False,False,,,,T+20,,,,,,,,,,,1.85,2022Q2,2022-06,2022-25,2022,2,BBB
106,25023324,"NextEra Energy Capital Holdings PRICED BofA,JPM,Citi,WFS,WFS",2022-06-21T13:07:40,Priced,NextEra Energy Capital Holdings Inc,Corporate,USD,750.0,USD750m,m,1.99,snr unsec,Americas,NEXTERA ENERGY CAPITAL HOLDINGS INC,Investment Grade,UMI46YPGBLUE4VGNNT48,,6/20/2024,Fixed,UNITED STATES,,,2022-06-21,"IPTs T+115 area,guidance T+100 (the#) ,launch T+100 ,final T+100 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / JP Morgan Securities Inc / Citigroup Global Markets / Wells Fargo Securities,BofA / JPM / Citi / WFS,,Baa1,Stable,BBB+,Stable,,,A-,Stable,,,,6/23/2022,,,"2,000 x 1,000",SEC Registered,"USD4bn 4-tranche snr unsec SEC Registered. Baa1/BBB+/A-. BofA/JPM/Citi/WFS. 1.99yr USD750m T+100, 2.99yr USD1bn T+110, 5.07yr USD1.25bn T+125, 10.07yr USD1bn T+170. TBP Jun 21",,Banking & Investment Services,,Mixed,,Corporate Financial Services,,,12/20/2022,4.2,T+100 ,1200.0,1.2bn,bn,,15.0,,99.998,1.6,4.201,99.998,,,,,,,"ANNOUNCED - NextEra Energy Capital US$ benchmark 5-part; 2yr, 3yr FXD/FRN, 5yr, 10yr - 2022-06-21 13:01 / GUIDANCE - NextEra Energy Capital US$ benchmark 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 16:38 / LAUNCH - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 17:30 / PRICED - NextEra Energy Capital US$4bn 4-part; 2yr, 3yr FXD, 5yr, 10yr - 2022-06-21 19:47",,,NEE,UNITED STATES,,,,False,,,False,False,False,,,,T+15,,,,,,,,,,,1.6,2022Q2,2022-06,2022-25,2022,1,BBB
110,25023042,"Bangkok Bank PRICED MS,Citi,JPM",2022-06-08T16:19:03,Priced,Bangkok Bank,FIG,USD,750.0,USD750m,m,5.0,snr unsec,Asia,Bangkok Bank PCL,Emerging Markets,549300CCL2BKJGMYXV60,,6/15/2027,Fixed,THAILAND,,,2022-06-08,"IPG T+175 area,FPG T+130 the #,launch T+130 ,final T+130 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / Asia New Issues / International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EMEA New Issues / US New Issues,Morgan Stanley / Citigroup Global Markets / JP Morgan Securities Inc,MS / Citi / JPM,,Baa1,Stable,BBB+,Stable,,,None,,,,,6/15/2022,SGX,England,"USD 200,000 / USD 1,000",RegS/144A,"USD750m 5.00yr snr unsec RegS/144A. Baa1/BBB+/None. MS/Citi/JPM. IPG T+175 area, FPG T+130 the #, LAUNCH T+130, FINAL T+130. Bks 3.1bn.",,Banking & Investment Services,,GCP,GMTN,Banks,,,,4.3,T+130 ,3100.0,3.1bn,bn,,10.0,,99.866,4.13,4.33,99.866,,,,,,,LAUNCH - Bangkok Bank US$750m 5-year snr note at T+130bp - 2022-06-08 16:15,,"Asia 74%, Europe 14%, US 12%. AM/HF/Ins 62%, Bks/FI 26%, SWF/CB 9%, PB/Other 3%. 

",BBL,THAILAND,,,,False,,,False,False,False,,,,,,,,,,,,,,,4.13,2022Q2,2022-06,2022-23,2022,5,BBB
